Codigo_Pais_Origen,Codigo_Pais_Destino,1960,1970,1980,1990,2000
VIR,FRA,4,0,0,0,8
VIR,GAB,0,0,0,0,0
VIR,GEO,0,0,0,0,0
VIR,GHA,133012,2386,772,2702,4632
VIR,GRL,0,0,0,0,0
VIR,GLP,11,18,41,92,83
VIR,GUY,0,0,0,0,0
VIR,HUN,0,0,0,0,0
VIR,IDN,0,0,0,0,0
VIR,IRN,0,0,0,0,0
VIR,ISR,0,0,0,3,6
VIR,KGZ,0,0,0,0,8
VIR,LAO,0,0,0,0,0
VIR,LVA,0,0,0,0,0
VIR,LBN,0,0,0,0,0
VIR,LBY,0,0,0,0,0
VIR,LIE,0,0,0,0,0
VIR,LUX,0,0,0,0,0
VIR,MDV,0,0,0,0,0
VIR,MLT,0,0,0,0,0
VIR,MEX,7,14,0,8,8
VIR,MNG,0,0,0,0,0
VIR,MAR,0,0,0,0,0
VIR,NLD,0,0,0,0,10
VIR,ANT,44,39,34,48,170
VIR,NGA,0,0,0,0,0
VIR,MNP,0,0,0,0,0
VIR,PLW,0,0,0,0,0
VIR,PRY,0,0,0,0,0
VIR,POL,0,0,0,0,0
VIR,SPM,0,0,0,0,0
VIR,SVK,0,0,0,0,0
VIR,SVN,0,0,0,0,0
VIR,SLB,0,0,0,0,0
VIR,ZAF,0,0,0,0,3
VIR,KNA,53,41,39,268,254
VIR,VCT,5,5,4,5,8
VIR,SWE,0,0,0,0,0
VIR,TWN,0,0,0,0,0
VIR,TZA,14,13,3,3,7
VIR,THA,0,0,0,0,0
VIR,TTO,77,45,29,19,32
VIR,VGB,34,164,202,64,71
VIR,WLF,0,0,0,0,0
VIR,PSE,0,0,0,0,0
VGB,ALB,0,0,0,0,0
VGB,ASM,0,0,0,0,0
VGB,ARG,0,0,0,0,0
VGB,ARM,0,0,0,0,0
VGB,AUS,0,1,0,5,6
VGB,BHR,0,0,0,1,3
VGB,BIH,0,0,0,0,0
VGB,BWA,0,0,0,0,0
VGB,BRA,0,0,0,0,0
VGB,CAF,0,0,0,0,0
VGB,CHL,0,0,0,0,0
VGB,COL,0,0,0,0,5
VGB,CIV,0,0,0,0,0
VGB,CYP,0,0,0,0,0
VGB,EGY,0,0,0,0,0
VGB,SLV,0,0,0,0,0
VGB,ETH,0,0,0,0,0
VGB,GUF,0,0,0,0,0
VGB,GEO,0,0,0,0,0
VGB,GHA,0,0,0,0,0
VGB,GRC,0,0,0,0,8
VGB,GLP,25,41,94,213,191
VGB,GIN,0,0,0,0,0
VGB,GUY,0,0,0,0,0
VGB,IND,0,0,0,0,0
VGB,IRL,0,0,0,0,0
VGB,ITA,0,0,0,0,0
VGB,JPN,0,0,0,0,0
VGB,JOR,0,0,0,0,0
VGB,KEN,0,0,0,0,0
VGB,XKX,0,0,0,0,0
VGB,KGZ,0,0,0,0,2
VGB,LBN,0,0,0,0,5
VGB,MHL,0,0,0,0,0
VGB,MTQ,0,1,54,3,3
VGB,MUS,0,0,0,0,0
VGB,MYT,0,0,0,0,0
VGB,FSM,0,0,0,0,0
VGB,MAR,0,0,0,0,0
VGB,NAM,0,0,0,0,0
VGB,NZL,0,0,3,2,9
VGB,NER,0,0,0,0,0
VGB,NGA,0,0,0,0,0
VGB,NFK,0,0,0,0,0
VGB,QAT,0,0,0,0,7
VGB,REU,0,0,0,0,0
VGB,SPM,0,0,0,0,0
VGB,SMR,0,0,0,0,0
VGB,SCG,0,0,0,0,0
VGB,SGP,0,0,0,0,0
VGB,SLB,0,0,0,0,0
VGB,LKA,0,0,0,0,0
VGB,KNA,161,125,119,108,76
VGB,SWE,0,0,0,0,0
VGB,TWN,0,0,0,0,0
VGB,THA,0,0,0,0,0
VGB,TTO,2421,1079,96,62,100
VGB,TCA,3,7,19,10,11
VGB,WLF,0,0,0,0,0
WLF,ALB,0,0,0,0,0
WLF,AND,0,0,0,0,0
WLF,ATG,0,0,0,0,0
WLF,AZE,0,0,0,0,0
WLF,BMU,0,0,0,0,0
WLF,BGR,0,0,0,0,0
WLF,KHM,0,0,0,0,0
WLF,CPV,0,0,0,0,0
WLF,CHI,0,0,0,0,0
WLF,COM,0,0,0,0,0
WLF,COG,0,0,0,0,0
WLF,CRI,0,0,0,0,0
WLF,DNK,0,0,0,0,0
WLF,DOM,0,3,7,10,15
WLF,GEO,0,0,0,0,0
WLF,DEU,0,0,0,0,3
WLF,GHA,0,0,0,0,0
WLF,GIB,0,0,0,0,0
WLF,GUM,2,15,0,6,9
WLF,IDN,0,0,0,0,0
WLF,IRN,0,0,0,0,0
WLF,IRQ,0,0,0,0,0
WLF,IRL,0,0,0,0,0
WLF,ITA,0,2,0,1,0
WLF,JAM,0,0,0,0,0
WLF,KIR,3,2,2,12,0
WLF,LVA,0,0,0,0,0
WLF,LSO,0,0,0,0,0
WLF,MWI,0,0,0,0,0
WLF,MYS,0,0,0,0,0
WLF,MLT,0,0,0,0,0
WLF,MTQ,0,0,0,0,0
WLF,MRT,0,0,0,0,0
WLF,MNE,0,0,0,0,0
WLF,MSR,0,0,0,0,0
WLF,NCL,42,25,4788,5393,7165
WLF,PNG,2,6,6,4,3
WLF,POL,0,0,2,3,5
WLF,ROU,0,0,0,0,0
WLF,STP,0,0,0,0,0
WLF,SYC,0,0,0,0,0
WLF,SLB,9,10,19,2,5
WLF,ZAF,0,3,6,0,0
WLF,LKA,0,0,0,0,0
WLF,SDN,0,0,0,0,0
WLF,TWN,0,0,0,0,0
WLF,TLS,0,0,0,0,0
WLF,TUR,0,0,0,0,15
WLF,TCA,0,0,0,0,0
WLF,TUV,2,0,0,0,0
WLF,ZMB,0,0,0,0,0
PSE,ASM,0,0,0,0,0
PSE,ATG,0,0,1,3,5
PSE,BHR,31,27,8126,11375,18231
PSE,BLR,0,0,0,0,0
PSE,BWA,0,0,0,0,0
PSE,BGR,4,4,4,4,21
PSE,CMR,0,0,0,2,2
PSE,CYM,0,0,0,1,0
PSE,CHI,0,0,0,0,0
PSE,COG,8,14,36,59,11
PSE,CRI,2,0,0,0,0
PSE,CUB,14,13,6,3,0
PSE,CYP,0,3,5,8,164
PSE,DNK,0,0,0,59,0
PSE,SLV,458,37,18,3,29
PSE,GNQ,0,0,6,3,5
PSE,FJI,3,2,2,2,3
PSE,GAB,19,6,6,8,12
PSE,GNB,0,0,0,0,0
PSE,ISL,0,0,0,0,0
PSE,IND,0,78,0,179,0
PSE,IRN,55,97,367,879,741
PSE,IRQ,108,1301,2207,3825,1090
PSE,ISR,5,6,6,63,142
PSE,LUX,0,0,0,2,10
PSE,MHL,0,0,0,0,0
PSE,MRT,0,0,0,146,161
PSE,MDA,0,0,0,0,0
PSE,MAR,1546,497,279,236,216
PSE,NRU,0,0,1,0,0
PSE,NLD,0,0,0,0,0
PSE,ANT,8,7,7,9,3
PSE,NIC,2,3,4,4,5
PSE,OMN,277,399,927,2688,3958
PSE,PAN,5,0,0,12,115
PSE,PNG,0,0,0,0,0
PSE,PHL,29,28,123,17,94
PSE,RWA,0,46,59,43,154
PSE,SMR,0,0,0,0,0
PSE,SEN,0,0,0,0,0
PSE,SGP,1,0,1,4,27
PSE,SVK,0,0,0,0,0
PSE,SLB,0,0,0,0,0
PSE,SDN,15,14,18,7,8
PSE,CHE,5,3,3,44,212
PSE,TUN,2112,61,1907,5,5
PSE,TUV,0,0,0,0,0
PSE,UKR,0,0,0,0,1
PSE,GBR,15,3,187,79,195
PSE,VUT,0,1,0,0,0
PSE,VIR,0,5,3,81,58
YEM,ALB,0,0,0,0,0
YEM,BLR,0,0,0,0,0
YEM,BEL,0,3,3,7,6
YEM,BRN,0,0,0,0,0
YEM,TCD,242,268,296,327,370
YEM,CHI,0,0,0,0,0
YEM,COG,21,36,92,152,28
YEM,CIV,0,0,0,0,0
YEM,CUB,0,0,0,0,0
YEM,DNK,2,2,75,79,134
YEM,DMA,0,0,0,0,0
YEM,FRO,0,0,0,0,0
YEM,FIN,0,0,0,4,22
YEM,FRA,259,26,16,7,437
YEM,GEO,0,0,0,0,0
YEM,GHA,4,2,0,2,4
YEM,GRC,0,0,1,54,16
YEM,GTM,0,0,0,0,0
YEM,GUY,0,0,0,0,0
YEM,HUN,32,33,29,24,23
YEM,IDN,52,33,33,41,432
YEM,IRN,44,78,297,711,600
YEM,IMN,0,0,0,0,0
YEM,ISR,48518,57650,53470,42746,40931
YEM,JPN,0,0,0,4,6
YEM,JOR,31,187,708,1618,2350
YEM,KEN,792,8327,6650,4703,150
YEM,KIR,0,0,0,0,0
YEM,KWT,291,3286,31573,60909,57517
YEM,MWI,0,0,0,0,0
YEM,MDV,0,0,0,0,0
YEM,MUS,0,0,0,0,0
YEM,MEX,4,5,1,0,2
YEM,MNG,0,0,0,0,0
YEM,MNE,0,0,0,0,0
YEM,NRU,0,0,0,0,0
YEM,NLD,0,0,0,0,400
YEM,MNP,0,0,0,0,0
YEM,PRI,0,0,0,0,0
YEM,ROU,0,0,0,0,0
YEM,RWA,0,119,151,110,395
YEM,SMR,0,0,0,0,0
YEM,SYC,0,0,0,0,3
YEM,SVK,0,0,0,1,17
YEM,SVN,0,0,0,0,0
YEM,CHE,5,4,3,50,238
YEM,TZA,652,604,1073,1033,903
YEM,TKL,0,0,0,0,0
YEM,GBR,4629,266,421,256,549
YEM,USA,184,145,3385,6218,19762
YEM,URY,0,0,0,0,0
YEM,VUT,0,0,0,0,0
YEM,VEN,3,0,7,7,1
ZMB,ALB,0,0,0,0,0
ZMB,DZA,0,0,0,0,0
ZMB,AGO,1129,450,179,197,310
ZMB,ARG,2,1,0,1,0
ZMB,ARM,0,0,0,0,41
ZMB,AUT,1,0,1,2,23
ZMB,BGD,15,73,81,89,97
ZMB,BLR,0,0,0,0,0
ZMB,BEL,1,1,20,9,9
ZMB,BLZ,0,0,0,0,0
ZMB,BRN,0,0,0,0,0
ZMB,CAF,0,0,0,0,0
ZMB,CHI,0,0,0,0,0
ZMB,CHL,0,0,0,2,5
ZMB,COD,0,16,10,7,6
ZMB,COK,0,0,0,0,0
ZMB,DOM,3,4,5,6,7
ZMB,GNQ,0,0,0,0,0
ZMB,FRA,483,1158,9,15,815
ZMB,GAB,0,0,0,0,0
ZMB,GEO,0,0,0,0,0
ZMB,GHA,21,79,42,542,1043
ZMB,GRD,0,0,0,0,0
ZMB,GNB,0,0,0,0,0
ZMB,HTI,0,0,0,0,0
ZMB,HKG,0,8,0,0,23
ZMB,IRN,0,0,0,0,0
ZMB,ISR,2,2,3,22,49
ZMB,JPN,0,3,8,64,183
ZMB,KOR,0,0,0,0,0
ZMB,KWT,0,0,1,0,0
ZMB,MHL,0,0,0,0,0
ZMB,MNG,0,0,0,0,0
ZMB,MSR,0,0,0,0,0
ZMB,NRU,0,2,2,2,0
ZMB,NLD,0,0,0,0,821
ZMB,NER,0,0,0,1,3
ZMB,NIU,0,0,0,0,0
ZMB,REU,2,7,443,589,874
ZMB,SPM,0,0,0,0,0
ZMB,STP,0,0,0,0,0
ZMB,SAU,0,0,0,1,2
ZMB,SYC,9,11,5,3,18
ZMB,SVN,0,0,0,0,2
ZMB,SOM,3,97,124,225,225
ZMB,LCA,0,0,0,0,0
ZMB,THA,0,0,9,19,65
ZMB,TKL,0,0,0,0,0
ZMB,TUN,0,0,0,1,1
ZMB,VEN,0,0,2,1,2
ZMB,VNM,0,0,0,0,2
ZMB,VIR,0,0,0,0,0
ZWE,ALB,0,0,0,0,0
ZWE,DZA,0,0,0,0,0
ZWE,ARG,5,2,0,3,0
ZWE,ABW,0,0,0,0,0
ZWE,AUS,755,2057,3963,7987,11676
ZWE,BHS,0,0,0,0,0
ZWE,BMU,0,0,0,0,3
ZWE,BWA,1719,1534,422,4747,5444
ZWE,BRA,11,3,6,19,22
ZWE,BGR,2,2,2,2,11
ZWE,CMR,0,0,0,10,9
ZWE,CYM,0,0,0,9,0
ZWE,CUB,0,0,1,1,3
ZWE,EGY,0,2,3,0,38
ZWE,FRO,0,0,0,0,0
ZWE,FRA,1532,3671,28,49,2584
ZWE,GUF,0,0,0,0,1
ZWE,DEU,9,10,9,242,202
ZWE,GIB,0,0,0,0,0
ZWE,GRC,0,5,153,47,58
ZWE,GRL,0,0,0,0,0
ZWE,HKG,2,19,0,0,51
ZWE,IRN,0,0,0,0,0
ZWE,IMN,0,0,0,0,0
ZWE,LAO,0,0,0,0,0
ZWE,LSO,304,179,66,132,143
ZWE,MWI,34762,34150,59662,58612,57580
ZWE,MUS,18,18,82,66,67
ZWE,MEX,0,5,0,10,5
ZWE,MCO,2,2,15,19,22
ZWE,MOZ,3,535,2442,13525,46688
ZWE,NAM,99,159,254,407,390
ZWE,NER,0,0,0,26,61
ZWE,PAN,1,1,0,2,4
ZWE,POL,0,0,8,16,27
ZWE,QAT,0,0,0,0,0
ZWE,RWA,0,0,0,0,0
ZWE,SHN,2,4,5,1,1
ZWE,SEN,0,0,0,0,0
ZWE,SCG,6,6,12,4,13
ZWE,SGP,2,0,1,3,10
ZWE,SLB,0,0,0,0,1
ZWE,SDN,113,108,138,194,234
ZWE,CHE,6,2,8,6,209
ZWE,SYR,0,0,0,0,0
ZWE,TWN,0,0,0,0,0
ZWE,TON,0,0,2,3,1
ZWE,TTO,0,0,0,0,0
ZWE,TUR,0,0,0,0,11
ZWE,TKM,0,0,0,0,0
ZWE,TUV,0,0,0,0,0
ZWE,UGA,5,5,36,72,7
ZWE,GBR,176,8009,16717,22660,49791
ZWE,URY,0,0,0,0,0
ZWE,UZB,0,0,0,0,0
ZWE,YEM,0,0,0,0,0
AFG,AND,0,0,2,5,6
AFG,ATG,0,0,0,0,0
AFG,ABW,0,0,0,0,0
AFG,AUT,47,148,217,267,2488
AFG,BHR,62,61,13384,22519,34419
AFG,BLR,0,0,0,0,0
AFG,BEL,16,91,41,229,209
AFG,BLZ,0,0,0,0,3
AFG,BWA,0,0,0,0,0
AFG,BRN,0,0,1,0,0
AFG,COK,0,0,0,0,0
AFG,CRI,0,0,25,16,3
AFG,DNK,13,12,42,384,4198
AFG,GUF,0,0,0,0,0
AFG,GRC,9,26,48,226,357
AFG,GTM,0,0,1,0,0
AFG,GIN,0,0,0,0,0
AFG,IRL,6,7,13,15,93
AFG,KEN,6,66,53,38,0
AFG,KIR,0,0,0,0,0
AFG,KOR,0,0,1,2,0
AFG,KWT,760,1323,1164,93561,88350
AFG,MKD,0,0,0,25,29
AFG,MDV,3,5,1,5,4
AFG,MHL,0,1,1,2,0
AFG,MRT,0,0,0,1,1
AFG,MCO,0,0,6,7,9
AFG,MNG,0,0,0,0,0
AFG,NRU,0,2,4,3,0
AFG,NPL,0,18,23,1,74
AFG,NLD,0,0,0,0,26955
AFG,PAK,28216,27957,22442,18015,14461
AFG,QAT,27,261,1508,76302,35442
AFG,SRB,0,0,0,0,0
AFG,SOM,0,0,0,0,0
AFG,TUN,83,9,61,119,112
AFG,TKM,0,0,0,0,0
AFG,UKR,0,0,0,0,197
AFG,USA,293,207,4832,30146,44893
AFG,UZB,0,0,0,0,0
AFG,VNM,0,0,0,0,19
AFG,VIR,0,0,0,0,0
AFG,PSE,39,46,55,72,111
ALB,AFG,0,0,0,3,0
ALB,ATG,0,0,0,0,0
ALB,ARG,4,23,45,147,0
ALB,ABW,0,0,0,0,0
ALB,BEN,3,4,5,7,12
ALB,BIH,108,109,196,956,753
ALB,BRA,0,0,0,7,1
ALB,BDI,2,2,1,0,0
ALB,CPV,8,9,10,12,14
ALB,CHI,0,0,0,0,0
ALB,COG,11,18,19,31,6
ALB,EGY,5,78,158,0,114
ALB,GIB,0,2,0,0,2
ALB,GRL,0,0,0,0,0
ALB,GRD,0,0,0,0,0
ALB,GTM,2,6,5,4,2
ALB,IDN,46,29,30,36,32
ALB,IRL,7,9,16,15,184
ALB,ITA,12606,11374,12096,42821,275300
ALB,JOR,2,10,37,372,11
ALB,KIR,0,0,0,0,0
ALB,KGZ,0,0,0,0,6
ALB,LVA,0,0,0,0,6
ALB,MEX,32,33,5,44,8
ALB,MDA,0,0,0,0,0
ALB,MMR,10,9,9,12,10
ALB,NLD,1237,310,215,0,509
ALB,NFK,0,0,0,0,0
ALB,MNP,0,0,0,0,0
ALB,OMN,0,0,2,5,7
ALB,PAN,125,0,0,10,15
ALB,PER,19,9,0,22,18
ALB,WSM,0,0,0,0,0
ALB,STP,0,0,0,0,0
ALB,SRB,0,0,0,0,0
ALB,SCG,1036,1053,1885,1104,4084
ALB,ESP,84,141,242,2,377
ALB,VCT,0,0,0,0,0
ALB,TWN,0,0,0,0,0
ALB,TKL,0,0,0,0,0
ALB,TTO,2,1,2,1,0
ALB,UKR,0,0,0,3343,202
ALB,UZB,0,0,0,0,0
ALB,VEN,0,0,5,0,16
ALB,VIR,0,1,0,0,0
ALB,WLF,0,0,0,0,0
ALB,ZWE,5,7,6,6,6
DZA,AFG,7,30,17,33,54
DZA,DZA,0,0,0,0,0
DZA,BHS,1,2,4,2,3
DZA,BEN,49,63,82,108,185
DZA,BOL,0,0,2,3,8
DZA,BRN,0,0,0,0,0
DZA,BGR,33,34,35,35,162
DZA,KHM,13,11,0,1,8
DZA,CAF,4,2,5,7,2
DZA,TCD,0,0,0,0,0
DZA,CHI,0,0,0,0,0
DZA,CHL,17,68,15,45,43
DZA,COM,0,0,0,0,0
DZA,DJI,0,1,2,4,5
DZA,DOM,38,48,55,65,77
DZA,GNQ,0,0,0,0,0
DZA,FRO,0,0,0,0,2
DZA,FLK,0,0,0,0,0
DZA,FRA,626615,1493990,1424707,1375771,1057135
DZA,GAB,19,5,4,4,5
DZA,GMB,0,2,1,6,8
DZA,GRC,379,6035,1669,304,267
DZA,GIN,0,1,2,23,76
DZA,GNB,0,0,0,0,0
DZA,IDN,76,48,49,59,851
DZA,IRN,0,0,0,2,2
DZA,IRL,329,414,736,899,861
DZA,IMN,0,0,0,0,0
DZA,ITA,7365,11372,5306,5870,15861
DZA,KGZ,0,0,0,0,16
DZA,LVA,0,0,0,0,8
DZA,LBN,10,352,193,173,1215
DZA,LSO,0,0,1,2,13
DZA,LTU,0,0,0,0,5
DZA,MAC,0,0,0,0,0
DZA,MKD,52,53,95,2522,2930
DZA,MYS,0,6,18,57,120
DZA,MHL,0,0,0,0,0
DZA,MRT,0,1,2,1558,1722
DZA,MDA,0,0,0,0,0
DZA,MCO,90,354,680,847,1000
DZA,MNE,0,0,0,0,0
DZA,MSR,0,0,0,4,0
DZA,MMR,92,87,52,20,17
DZA,NRU,0,1,2,1,0
DZA,NLD,52,266,710,2020,3873
DZA,NIC,19,32,36,39,46
DZA,MNP,0,0,0,0,0
DZA,PLW,0,0,0,0,0
DZA,POL,4,3,144,283,483
DZA,QAT,9,1882,2854,289,1815
DZA,REU,158,638,12,16,23
DZA,SEN,5,3,4,7,7
DZA,SRB,0,0,0,0,0
DZA,SGP,56,3,11,29,104
DZA,SVN,0,0,0,0,16
DZA,SLB,0,0,0,0,0
DZA,SOM,0,0,12,19,0
DZA,KNA,0,0,0,1,0
DZA,VCT,0,0,0,5,8
DZA,SUR,0,0,0,0,0
DZA,SWZ,1,2,2,4,6
DZA,SYR,23,8,9,12,16
DZA,TWN,0,0,0,0,0
DZA,TLS,0,0,0,0,0
DZA,TON,0,0,0,0,0
DZA,TUN,32926,18207,16256,16819,15846
DZA,UKR,0,0,0,0,0
DZA,GBR,8385,30581,2479,5592,40555
DZA,VEN,15,7,55,33,84
DZA,PSE,3293,3926,4648,6116,9454
ASM,AFG,0,0,0,1,0
ASM,AND,0,0,0,0,0
ASM,AIA,0,0,0,0,0
ASM,ABW,0,0,0,0,0
ASM,BHS,0,0,0,0,0
ASM,BLZ,0,0,0,0,0
ASM,BWA,0,0,0,1,0
ASM,CPV,0,0,0,0,0
ASM,CAF,0,0,0,0,0
ASM,CHL,0,0,0,0,0
ASM,COM,0,0,0,0,0
ASM,COD,0,5,3,2,2
ASM,CRI,0,0,0,0,0
ASM,CYP,0,0,0,0,0
ASM,DNK,0,0,0,0,0
ASM,SLV,0,0,0,0,0
ASM,EST,0,0,0,0,0
ASM,FRO,0,0,0,0,0
ASM,FLK,0,0,0,0,0
ASM,GMB,0,0,0,0,0
ASM,GHA,0,0,0,0,0
ASM,GUM,0,8,32,3,5
ASM,GTM,0,0,0,0,0
ASM,ISL,0,0,0,0,0
ASM,IRN,0,0,0,0,0
ASM,ITA,6,198,2,101,0
ASM,JOR,0,0,0,0,0
ASM,PRK,0,0,0,0,0
ASM,KOR,0,0,1,0,0
ASM,LBR,0,0,0,0,0
ASM,MDV,0,0,0,0,0
ASM,MLI,0,0,0,0,0
ASM,MHL,0,0,0,0,0
ASM,MEX,0,10,0,1,0
ASM,FSM,2,2,1,0,1
ASM,MNG,0,0,0,0,0
ASM,MAR,0,0,0,0,0
ASM,MOZ,0,0,0,0,0
ASM,MMR,0,0,0,0,0
ASM,MNP,0,0,0,2,0
ASM,OMN,0,0,0,0,0
ASM,PRT,0,0,0,0,0
ASM,PRI,3,9,12,1,116
ASM,QAT,0,0,0,0,0
ASM,SAU,0,0,0,0,0
ASM,SLE,0,0,0,0,0
ASM,SOM,0,0,0,0,0
ASM,KNA,0,0,0,0,0
ASM,VCT,0,0,0,0,0
ASM,SDN,0,0,0,0,0
ASM,SWZ,0,0,0,0,0
ASM,TKL,0,0,6,9,0
ASM,TCA,0,0,0,0,0
ASM,UGA,0,0,0,0,0
ASM,UZB,0,0,0,0,0
ASM,VEN,0,0,0,0,1
ASM,VGB,0,0,0,0,0
ASM,WLF,0,0,0,0,0
ASM,PSE,0,0,0,0,0
ASM,ZWE,0,0,0,0,0
AND,ALB,0,0,0,0,0
AND,DZA,1,0,0,0,0
AND,AGO,1,0,0,0,0
AND,AIA,0,0,0,0,0
AND,ARG,0,4,7,1,0
AND,AUS,0,0,0,43,6
AND,BHR,0,0,0,0,0
AND,BWA,0,0,0,0,0
AND,BDI,0,0,0,0,0
AND,CHI,0,0,0,0,0
AND,CHN,0,0,0,0,0
AND,CRI,0,0,0,0,0
AND,HRV,0,0,0,0,0
AND,CYP,0,0,0,0,0
AND,ETH,0,0,0,0,0
AND,FLK,0,0,0,0,0
AND,FJI,0,0,0,0,0
AND,GIB,0,0,0,0,0
AND,GRC,0,1,1,1,4
AND,GIN,0,0,0,0,0
AND,HTI,0,0,0,0,0
AND,ISL,0,0,0,0,0
AND,IND,0,0,0,5,0
AND,JOR,0,0,0,0,4
AND,PRK,0,0,0,0,0
AND,LIE,0,0,0,0,0
AND,MHL,0,0,0,0,0
AND,MTQ,0,0,0,0,0
AND,MRT,0,0,0,0,0
AND,ANT,0,0,0,0,0
AND,NZL,0,0,0,0,0
AND,NGA,0,0,0,0,0
AND,NOR,0,0,0,3,3
AND,OMN,0,0,0,0,0
AND,PRT,0,0,0,76,371
AND,SMR,0,0,0,0,0
AND,SOM,0,0,0,0,0
AND,KNA,0,0,0,0,0
AND,VCT,0,0,0,0,0
AND,SUR,0,0,0,0,0
AND,SWZ,0,0,0,0,0
AND,CHE,8,13,7,139,16
AND,TLS,0,0,0,0,0
AND,TON,0,0,0,0,0
AND,USA,440,3,1548,57,5
AND,VUT,0,0,0,0,0
AND,VNM,0,0,0,0,0
AND,VIR,0,0,0,0,0
AND,PSE,0,0,0,0,0
AGO,DZA,0,0,0,0,0
AGO,ASM,0,0,0,0,0
AGO,ARM,0,0,0,0,0
AGO,BGD,2,10,11,12,13
AGO,BDI,1,1,0,8,6
AGO,KHM,2,1,0,0,1
AGO,CAN,79,449,835,917,2429
AGO,CYM,0,0,0,1,0
AGO,COM,0,0,0,0,0
AGO,CRI,0,0,3,3,2
AGO,HRV,0,0,0,5,0
AGO,CUB,0,0,0,0,2
AGO,CZE,0,0,0,6,136
AGO,DJI,2,4,8,13,16
AGO,FIN,3,14,27,7,110
AGO,PYF,0,0,0,0,2
AGO,GMB,0,6,4,15,21
AGO,DEU,314,348,314,720,7231
AGO,GHA,2,0,0,0,2
AGO,GRL,0,0,0,0,0
AGO,GRD,0,0,0,0,0
AGO,GLP,0,2,3,6,5
AGO,GUM,0,1,0,0,0
AGO,GTM,0,0,1,0,1
AGO,ISL,0,0,3,7,19
AGO,IND,301,1230,358,558,614
AGO,JAM,0,0,0,0,0
AGO,KAZ,0,0,0,0,0
AGO,KEN,5,0,5,11,36
AGO,LAO,3,3,3,3,3
AGO,LVA,0,0,0,0,1
AGO,MAC,0,0,0,0,0
AGO,MWI,35,35,5448,5352,5258
AGO,MYS,0,0,2,5,15
AGO,MLI,0,0,0,0,0
AGO,MRT,0,0,0,0,0
AGO,MYT,0,0,0,2,5
AGO,MDA,0,0,0,0,0
AGO,MNG,0,0,0,0,0
AGO,MSR,0,0,0,0,0
AGO,MOZ,2,12,54,1200,5244
AGO,NER,0,0,0,35,80
AGO,NGA,0,285,2944,1143,1916
AGO,PNG,0,0,0,0,0
AGO,PER,101,146,181,32,26
AGO,SHN,0,0,0,0,0
AGO,STP,624,594,565,988,940
AGO,SCG,32,33,59,18,68
AGO,SLE,0,0,0,0,0
AGO,SLB,0,0,0,0,0
AGO,ZAF,10612,7109,3414,5868,11882
AGO,VCT,0,0,0,0,0
AGO,SUR,0,0,0,0,0
AGO,SWZ,32,64,74,132,200
AGO,CHE,225,62,286,230,4300
AGO,TUR,0,0,0,0,8
AGO,TCA,0,0,0,0,0
AGO,UGA,10,10,9,9,14
AGO,VNM,0,0,1,3,57
AIA,DZA,0,0,0,0,0
AIA,ARG,0,0,0,0,0
AIA,BGD,0,0,0,0,0
AIA,BEL,0,0,0,0,0
AIA,BLZ,0,0,0,0,0
AIA,BMU,0,0,0,0,0
AIA,BIH,0,0,0,0,0
AIA,CMR,0,0,0,0,0
AIA,CAF,0,0,0,0,0
AIA,CHN,0,0,0,0,0
AIA,CYP,0,0,0,0,0
AIA,CZE,0,0,0,0,0
AIA,DNK,0,0,0,0,0
AIA,DMA,20,12,4,9,13
AIA,SLV,0,0,0,0,0
AIA,FIN,0,0,0,0,0
AIA,PYF,0,0,0,0,0
AIA,GHA,0,0,0,0,0
AIA,GIB,0,0,0,0,0
AIA,GUM,0,0,0,0,0
AIA,GUY,0,0,0,0,0
AIA,HND,0,0,0,0,0
AIA,KIR,0,0,0,0,0
AIA,LAO,0,0,0,0,0
AIA,MDV,0,0,0,0,0
AIA,MHL,0,0,0,0,0
AIA,MUS,0,0,0,0,0
AIA,MEX,3,0,0,10,4
AIA,MSR,30,19,6,4,0
AIA,MMR,0,0,0,0,0
AIA,NPL,0,0,0,0,0
AIA,NLD,0,0,0,0,19
AIA,MNP,0,0,0,0,0
AIA,NOR,0,0,0,0,0
AIA,OMN,0,0,0,0,0
AIA,PLW,0,0,0,0,0
AIA,PAN,0,0,0,0,0
AIA,POL,0,0,0,0,0
AIA,PRI,14,42,61,27,566
AIA,REU,0,0,0,0,0
AIA,RUS,0,0,0,0,0
AIA,RWA,0,0,0,0,0
AIA,SHN,0,0,0,0,0
AIA,SPM,0,0,0,0,0
AIA,SMR,0,0,0,0,0
AIA,STP,0,0,0,0,0
AIA,SRB,0,0,0,0,0
AIA,SGP,0,0,0,0,0
AIA,SVK,0,0,0,0,0
AIA,SOM,0,0,0,0,0
AIA,VCT,0,0,0,7,12
AIA,SWZ,0,0,0,0,0
AIA,CHE,0,0,0,0,0
AIA,SYR,0,0,0,0,0
AIA,TWN,0,0,0,0,0
AIA,TUR,0,0,0,0,0
AIA,TKM,0,0,0,0,0
AIA,TUV,0,0,0,0,0
AIA,UGA,0,0,0,0,0
AIA,UKR,0,0,0,0,0
AIA,ARE,0,0,0,0,0
AIA,UZB,0,0,0,0,0
AIA,VEN,0,0,0,0,0
AIA,VNM,0,0,0,0,0
ATG,AFG,0,0,0,0,0
ATG,DZA,0,0,0,0,0
ATG,ASM,0,0,0,0,0
ATG,AUT,0,0,0,0,1
